source_run,condition_id,condition_state,run_type,scenario_key,persona_key,message_count,agent_a_turn_count,agent_b_turn_count,memory_snapshot_count,candidate_count,unique_route_count,state_task_variable_agreement,active_constraint_agreement,current_route_agreement,agent_a_constraint_count,agent_b_constraint_count,agent_a_clarification_count,agent_b_clarification_count,final_agent_a_focus,final_agent_b_focus,focus_disagreement_count
20260714_033216_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-22f716e663-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,17,9,8,17,6,3,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,14
20260714_034539_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-d0380c17a3-T,not_started,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260714_034613_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-d0380c17a3-A,not_started,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260714_034642_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-0b98a4142c-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260714_035719_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-0b98a4142c-A,completed,audio_variant,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260714_041026_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-e7ce429dea-T,completed,text_only,midday_transfer,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_041759_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-e7ce429dea-A,completed,audio_variant,midday_transfer,crowd_averse_rider,15,8,7,15,5,5,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,10
20260714_042918_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-88545e5feb-T,completed,text_only,midday_transfer,delay_sensitive_traveler,9,5,4,9,4,2,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_043714_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-88545e5feb-A,completed,audio_variant,midday_transfer,delay_sensitive_traveler,19,10,9,19,4,3,1.0,0.0,1.0,3,2,3,0,route,clarification,10
20260714_045132_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-e0bfec1023-T,completed,text_only,midday_transfer,risk_averse_novice,11,6,5,11,4,2,1.0,0.0,1.0,3,2,1,0,route,clarification,6
20260714_050113_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-e0bfec1023-A,completed,audio_variant,midday_transfer,risk_averse_novice,11,6,5,11,0,0,0.0,1.0,1.0,0,0,4,0,time,route,8
20260714_050400_b-n0001,C-AC-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-5423d080ce-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_050432_b-n0001,C-AC-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-5423d080ce-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_050504_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-a6ab6d77b4-T,completed,text_only,airport_connection,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_051219_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-a6ab6d77b4-A,completed,audio_variant,airport_connection,crowd_averse_rider,15,8,7,15,6,5,1.0,1.0,0.0,3,3,1,0,transfers,confirmation,10
20260714_052442_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-a246710b4d-T,not_started,text_only,airport_connection,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260714_052515_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-a246710b4d-A,not_started,audio_variant,airport_connection,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260714_052546_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-0984d607ea-T,not_started,text_only,airport_connection,risk_averse_novice,,,,,,,,,,,,,,,,
20260714_052615_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-0984d607ea-A,not_started,audio_variant,airport_connection,risk_averse_novice,,,,,,,,,,,,,,,,
20260714_052645_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-1861a6d30f-T,not_started,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260714_052715_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-1861a6d30f-A,not_started,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260714_052747_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-4671d8bf75-T,completed,text_only,crowded_event_exit,crowd_averse_rider,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_053507_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-4671d8bf75-A,completed,audio_variant,crowded_event_exit,crowd_averse_rider,13,7,6,13,5,5,0.6666666666666666,1.0,0.0,3,3,1,0,reliability,reliability,6
20260714_054540_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-23d423350f-T,completed,text_only,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_055323_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-23d423350f-A,completed,audio_variant,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_061057_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-5e3156880e-T,completed,text_only,crowded_event_exit,risk_averse_novice,17,9,8,17,5,5,0.6666666666666666,1.0,0.0,3,3,0,0,reliability,confirmation,10
20260714_062656_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-5e3156880e-A,completed,audio_variant,crowded_event_exit,risk_averse_novice,20,10,10,20,0,0,0.0,1.0,1.0,0,0,6,0,route,route,14
20260714_063810_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ515-DEFAU-MED-I0-b87bd09539-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_065001_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ515-DEFAU-MED-I0-b87bd09539-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,route,confirmation,9
20260714_070800_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-e76679f44f-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_072041_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-e76679f44f-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,19,10,9,19,4,3,1.0,0.0,0.0,3,2,3,0,route,clarification,13
20260714_073424_b-n0001,C-MPCC-FC-SC-PIP-VOS-QQ515-DEFAU-MED-I0-b5ea794eb4-T,completed,text_only,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,0,0,transfers,confirmation,9
20260714_074248_b-n0001,C-MPCC-FC-SC-PIP-VOS-QQ515-DEFAU-MED-I0-b5ea794eb4-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,0,0,0.0,1.0,1.0,0,0,3,0,time,route,4
20260714_074548_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-da0af01525-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,route,confirmation,6
20260714_075348_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-da0af01525-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,8
20260714_080254_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-9707ca06d7-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_081111_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-9707ca06d7-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,20,10,10,20,4,3,1.0,0.0,1.0,2,1,3,0,transfers,alternative,16
20260714_082324_b-n0001,C-MPCC-CAR-SC-PIP-VOS-QQ515-DEFAU-MED-I0-5e6ab64fd0-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,6,5,1.0,0.0,0.0,3,2,1,0,route,clarification,11
20260714_083857_b-n0001,C-MPCC-CAR-SC-PIP-VOS-QQ515-DEFAU-MED-I0-5e6ab64fd0-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260714_084100_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-f58dc145ec-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_084939_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-f58dc145ec-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,4,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,10
20260714_085928_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ515-DEFAU-MED-I0-b3a6f1c02f-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_090735_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ515-DEFAU-MED-I0-b3a6f1c02f-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,20,10,10,20,6,3,1.0,1.0,0.0,3,3,3,0,transfers,route,15
20260714_092402_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ515-DEFAU-MED-I0-c88de3ba4e-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,3,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_093223_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ515-DEFAU-MED-I0-c88de3ba4e-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,17,9,8,17,0,0,0.0,1.0,1.0,0,0,5,0,time,route,12
20260714_093735_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-1d402080af-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260714_094551_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-1d402080af-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,17,9,8,17,5,4,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,12
20260714_095752_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ515-DEFAU-MED-I0-5257c8b618-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_100527_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ515-DEFAU-MED-I0-5257c8b618-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,6,5,1.0,0.0,0.0,3,2,3,0,route,clarification,12
20260714_102144_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-b3778847e7-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_103210_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-b3778847e7-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,6,5,1.0,0.0,0.0,3,2,3,0,route,route,12
20260714_144321_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-c9df15ef29-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260714_145759_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-c9df15ef29-A,completed,audio_variant,midday_transfer,focused_commuter,20,10,10,20,2,2,1.0,0.0,1.0,3,2,4,0,route,time,12
20260714_151654_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-c98bb19943-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_152023_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-c98bb19943-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_152415_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-27b5449d08-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_153810_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-27b5449d08-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,0.0,0.0,3,2,3,0,route,route,14
20260714_162259_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-4e69505b28-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_163354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-4e69505b28-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260713_022512_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260713_023328_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-ad512b7507-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,transfers,confirmation,8
20260713_024309_b-n0001,C-MPCC-DST-HESIT-PIP-FWH-QQ515-PCP-MED-I0-3f610fd72d-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,5,5,1.0,1.0,1.0,3,3,0,0,reliability,reliability,7
20260713_024347_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-3227d7437a-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,6,5,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,10
20260713_025118_b-n0001,C-MPCC-DST-HESIT-PIP-FWH-QQ515-PCP-MED-I0-3f610fd72d-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,5,5,1.0,1.0,1.0,3,3,0,0,transfers,reliability,9
20260713_025413_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-3227d7437a-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,20,10,10,20,6,4,1.0,0.0,0.0,3,2,2,0,transfers,route,13
20260713_030058_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-PAD-MED-I0-32379ec94f-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,12,6,6,12,5,4,1.0,0.0,1.0,3,2,0,0,reliability,transfers,8
20260713_030717_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-c47c331a55-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260713_030909_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-PAD-MED-I0-32379ec94f-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,12,6,6,12,6,5,1.0,0.0,0.0,3,1,0,0,transfers,route,8
20260713_031641_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-c47c331a55-A,completed,audio_variant,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260713_031940_b-n0001,C-MPCC-MSER-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-b9ec6888f9-T,completed,text_only,morning_peak_cross_city,multi_stop_errand_runner,8,4,4,8,3,3,1.0,1.0,1.0,2,2,0,0,route,clarification,5
20260713_032521_b-n0001,C-MPCC-MSER-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-b9ec6888f9-A,completed,audio_variant,morning_peak_cross_city,multi_stop_errand_runner,8,4,4,8,3,3,1.0,1.0,1.0,2,2,0,0,route,clarification,5
20260713_032731_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-1e58178f28-T,completed,text_only,midday_transfer,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260713_033208_b-n0001,C-MT-FC-HESIT-PIP-FWH-QQ515-PSS-MED-I0-d8a051b564-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260713_033556_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-1e58178f28-A,completed,audio_variant,midday_transfer,crowd_averse_rider,13,7,6,13,5,5,1.0,1.0,1.0,3,3,1,0,reliability,confirmation,7
20260713_034050_b-n0001,C-MT-FC-HESIT-PIP-FWH-QQ515-PSS-MED-I0-d8a051b564-A,completed,audio_variant,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260713_034704_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-9c95a6e7a2-T,completed,text_only,midday_transfer,delay_sensitive_traveler,9,5,4,9,4,2,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260713_035118_b-n0001,C-MT-DST-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-701320f833-T,completed,text_only,midday_transfer,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_035541_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-9c95a6e7a2-A,completed,audio_variant,midday_transfer,delay_sensitive_traveler,20,10,10,20,4,3,1.0,0.0,1.0,3,2,3,0,route,transfers,12
20260713_035942_b-n0001,C-MT-DST-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-701320f833-A,completed,audio_variant,midday_transfer,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,0.0,3,3,0,0,reliability,confirmation,8
20260713_040619_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-f45b6016a8-T,completed,text_only,midday_transfer,risk_averse_novice,11,6,5,11,4,2,1.0,0.0,1.0,3,2,1,0,route,clarification,6
20260713_040917_b-n0001,C-MT-RAN-MC-PIP-FWH-QQ515-PCP-MED-I0-b5b4e37baf-T,completed,text_only,midday_transfer,risk_averse_novice,11,6,5,11,4,2,1.0,1.0,1.0,3,3,1,0,route,clarification,7
20260713_041550_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-f45b6016a8-A,completed,audio_variant,midday_transfer,risk_averse_novice,9,5,4,9,0,0,0.0,1.0,1.0,0,0,3,0,time,route,2
20260713_041801_b-n0001,C-MT-RAN-MC-PIP-FWH-QQ515-PCP-MED-I0-b5b4e37baf-A,completed,audio_variant,midday_transfer,risk_averse_novice,11,6,5,11,4,2,1.0,1.0,1.0,3,3,1,0,route,clarification,7
20260713_041924_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-4220382168-T,completed,text_only,airport_connection,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260713_042736_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-4220382168-A,completed,audio_variant,airport_connection,crowd_averse_rider,15,8,7,15,6,6,1.0,1.0,0.0,3,3,1,0,transfers,confirmation,10
20260713_042833_b-n0001,C-MT-AR-MC-PIP-FWH-QQ515-PTB-MED-I0-3a5c82d771-T,completed,text_only,midday_transfer,accessibility_rider,8,4,4,8,3,2,1.0,1.0,1.0,3,3,0,0,route,route,3
20260713_043549_b-n0001,C-MT-AR-MC-PIP-FWH-QQ515-PTB-MED-I0-3a5c82d771-A,completed,audio_variant,midday_transfer,accessibility_rider,8,4,4,8,3,2,1.0,1.0,1.0,3,3,0,0,route,route,3
20260713_043947_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-0af7b4b728-T,not_started,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_044122_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-0af7b4b728-A,not_started,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_044249_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-56d3a4bc28-T,completed,text_only,crowded_event_exit,crowd_averse_rider,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260713_044437_b-n0001,C-MT-MSER-MC-PIP-FWH-QQ515-PAP-MED-I0-724f807b28-T,completed,text_only,midday_transfer,multi_stop_errand_runner,11,6,5,11,5,2,1.0,1.0,1.0,3,3,1,0,transfers,clarification,8
20260713_045109_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ515-DEFAU-MED-I0-56d3a4bc28-A,completed,audio_variant,crowded_event_exit,crowd_averse_rider,20,10,10,20,4,4,0.6666666666666666,1.0,0.0,2,2,2,0,route,route,8
20260713_045418_b-n0001,C-MT-MSER-MC-PIP-FWH-QQ515-PAP-MED-I0-724f807b28-A,completed,audio_variant,midday_transfer,multi_stop_errand_runner,11,6,5,11,5,2,1.0,1.0,1.0,3,3,1,0,transfers,clarification,8
20260713_050359_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-2e45360b9e-T,completed,text_only,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260713_050600_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-T,completed,text_only,airport_connection,crowd_averse_rider,11,6,5,11,5,5,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260713_051250_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-2e45360b9e-A,completed,audio_variant,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260713_051508_b-n0001,C-AC-CAR-HESIT-PIP-FWH-QQ515-PAD-MED-I0-8521667097-A,completed,audio_variant,airport_connection,crowd_averse_rider,12,6,6,12,4,4,1.0,1.0,1.0,1,1,1,0,transfers,alternative,9
20260713_052243_b-n0001,C-AC-DST-MC-PIP-FWH-QQ515-PCC-MED-I0-140951eaa9-T,completed,text_only,airport_connection,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260713_052316_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-be2b7c4ec8-T,completed,text_only,crowded_event_exit,risk_averse_novice,17,9,8,17,5,5,0.6666666666666666,1.0,0.0,3,3,0,0,reliability,confirmation,10
20260713_053048_b-n0001,C-AC-DST-MC-PIP-FWH-QQ515-PCC-MED-I0-140951eaa9-A,completed,audio_variant,airport_connection,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,route,confirmation,8
20260713_053349_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-be2b7c4ec8-A,completed,audio_variant,crowded_event_exit,risk_averse_novice,9,5,4,9,0,0,0.3333333333333333,1.0,1.0,0,0,2,0,route,route,2
20260713_053724_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ515-DEFAU-MED-I0-1ade609083-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260713_054031_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-QQ515-PSS-MED-I0-ea8e067e6c-T,completed,text_only,airport_connection,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260713_054530_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ515-DEFAU-MED-I0-1ade609083-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,route,confirmation,9
20260713_054843_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-QQ515-PSS-MED-I0-ea8e067e6c-A,completed,audio_variant,airport_connection,risk_averse_novice,13,7,6,13,4,4,1.0,1.0,1.0,3,3,1,0,route,confirmation,9
20260713_055625_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-691ec7ce9e-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260713_055815_b-n0001,C-CEE-DST-SC-PIP-FWH-QQ515-PSS-MED-I0-cc3af0c4de-T,completed,text_only,crowded_event_exit,delay_sensitive_traveler,16,8,8,16,5,5,0.6666666666666666,1.0,0.0,3,3,0,0,transfers,route,11
20260713_060437_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-691ec7ce9e-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,8,7,1.0,1.0,0.0,3,3,2,0,transfers,time,16
20260713_060701_b-n0001,C-CEE-DST-SC-PIP-FWH-QQ515-PSS-MED-I0-cc3af0c4de-A,completed,audio_variant,crowded_event_exit,delay_sensitive_traveler,16,8,8,16,6,5,0.6666666666666666,0.0,1.0,3,2,1,0,time,route,9
